time,PM2.5,freq
2017-10-10,133.32500000000002,1393.0
2017-10-11,124.94583333333331,728.0
2017-10-12,149.44347826086957,512.0
2017-10-13,138.55238095238096,439.0
2017-10-14,145.52608695652174,345.0
2017-10-15,151.325,303.0
2017-10-16,152.12916666666666,277.0
2017-10-17,155.89583333333334,721.0
2017-10-18,177.24545454545455,974.0
2017-10-19,236.9636363636364,883.0
2017-10-20,290.41,4147.0
2017-10-21,235.11739130434785,1317.0
2017-10-22,173.97826086956522,552.0
2017-10-23,170.19166666666663,625.0
2017-10-24,189.30952380952377,480.0
2017-10-25,195.7428571428571,566.0
2017-10-26,169.47916666666666,684.0
2017-10-27,179.39090909090908,617.0
2017-10-28,178.4958333333333,420.0
2017-10-29,173.71249999999998,363.0
2017-10-30,196.76956521739135,501.0
2017-10-31,230.41666666666663,566.0
2017-11-01,181.02500000000006,241.0
2017-11-02,180.6208333333334,194.0
2017-11-03,190.89166666666665,280.0
2017-11-04,213.97916666666666,299.0
2017-11-05,215.3666666666667,286.0
2017-11-06,266.3041666666666,353.0
2017-11-07,474.15416666666664,4821.0
2017-11-08,584.7083333333333,7497.0
2017-11-09,495.7916666666667,14916.0
2017-11-10,351.69090909090903,11119.0
2017-11-11,385.6863636363636,12690.0
2017-11-12,451.5499999999999,7320.0
2017-11-13,326.32083333333327,7443.0
2017-11-14,236.95000000000002,5611.0
2017-11-15,187.49999999999997,4971.0
2017-11-16,180.80000000000004,4344.0
2017-11-17,147.61111111111111,2812.0
2017-11-18,136.99444444444444,1467.0
2017-11-19,128.87500000000003,1362.0
2017-11-20,155.53333333333333,1244.0
2017-11-21,176.73749999999998,1033.0
2017-11-22,174.81,876.0
2017-11-23,233.8,844.0
2017-11-24,185.1875,808.0
2017-11-25,202.69999999999993,775.0
2017-11-26,208.0375,672.0
2017-11-27,199.98636363636362,925.0
2017-11-28,166.29545454545453,860.0
2017-11-29,213.45000000000005,652.0
2017-11-30,228.49090909090907,676.0
2017-12-01,194.0583333333333,420.0
2017-12-02,210.5583333333333,281.0
2017-12-03,257.37391304347824,3200.0
2017-12-04,249.1428571428572,1792.0
2017-12-05,213.69130434782616,1365.0
2017-12-06,103.44166666666665,1113.0
2017-12-07,92.42916666666667,691.0
2017-12-08,137.21666666666667,415.0
2017-12-09,201.60416666666663,464.0
2017-12-10,238.12105263157895,407.0
2017-12-11,187.92916666666665,390.0
2017-12-12,132.0695652173913,406.0
2017-12-13,146.9,347.0
2017-12-14,137.30833333333337,374.0
2017-12-15,137.425,563.0
2017-12-16,121.70454545454548,562.0
2017-12-17,102.32105263157895,388.0
2017-12-18,148.1666666666667,383.0
2017-12-19,210.5958333333333,596.0
2017-12-20,342.7391304347826,1301.0
2017-12-21,312.9666666666667,1050.0
2017-12-22,160.49999999999997,858.0
2017-12-23,139.55,614.0
2017-12-24,237.88333333333333,429.0
2017-12-25,263.0041666666667,399.0
2017-12-26,233.83749999999998,508.0
2017-12-27,222.89047619047622,572.0
2017-12-28,242.29166666666663,625.0
2017-12-29,237.8125,500.0
2017-12-30,272.65000000000003,560.0
2017-12-31,286.4782608695652,547.0
2018-01-01,275.0625,673.0
2018-01-02,276.92083333333335,546.0
2018-01-03,246.86666666666665,326.0
2018-01-04,244.24583333333337,346.0
2018-01-05,263.55833333333334,395.0
2018-01-06,261.8478260869565,279.0
2018-01-07,174.93043478260867,247.0
2018-01-08,194.22272727272727,283.0
2018-01-09,222.75454545454542,306.0
2018-01-10,172.60000000000002,275.0
2018-01-11,160.23636363636362,287.0
2018-01-12,183.74761904761903,221.0
2018-01-13,222.0260869565217,287.0
2018-01-14,186.3416666666667,224.0
2018-01-15,173.94166666666663,246.0
2018-01-16,161.69523809523812,317.0
2018-01-17,252.21363636363637,400.0
2018-01-18,297.8842105263158,287.0
2018-01-19,240.8608695652174,403.0
2018-01-20,180.1583333333334,254.0
2018-01-21,165.24583333333334,236.0
2018-01-22,200.56363636363633,256.0
2018-01-23,158.02173913043478,267.0
2018-01-24,146.6833333333333,237.0
2018-01-25,130.50833333333333,348.0
2018-01-26,145.63749999999996,306.0
2018-01-27,188.86250000000004,216.0
2018-01-28,176.6818181818182,234.0
2018-01-29,141.79500000000002,352.0
2018-01-30,127.9833333333333,298.0
2018-01-31,145.95,205.0
2018-02-01,146.3,944.0
2018-02-02,117.2666666666667,185.0
2018-02-03,122.44545454545455,157.0
2018-02-04,121.21739130434784,178.0
2018-02-05,147.06956521739127,246.0
2018-02-06,112.8625,162.0
2018-02-07,134.47894736842105,195.0
2018-02-08,179.92857142857144,421.0
2018-02-09,180.16666666666666,402.0
2018-02-10,181.19583333333333,337.0
2018-02-11,116.61578947368417,321.0
2018-02-12,69.27000000000001,262.0
2018-02-13,97.37916666666668,275.0
2018-02-14,63.06842105263158,456.0
2018-02-15,84.59583333333335,251.0
2018-02-16,122.78333333333332,409.0
2018-02-17,127.25909090909092,318.0
2018-02-18,144.65217391304347,258.0
2018-02-19,149.0636363636364,330.0
2018-02-20,161.06249999999997,302.0
2018-02-21,146.18695652173912,296.0
2018-02-22,135.9,212.0
2018-02-23,134.10000000000002,284.0
2018-02-24,132.22083333333333,237.0
2018-02-25,69.84583333333335,191.0
2018-02-26,62.470588235294116,285.0
2018-02-27,87.30454545454546,317.0
2018-02-28,127.72500000000001,330.0
2018-03-01,130.60833333333335,251.0
2018-03-02,108.60416666666664,210.0
2018-03-03,109.4,221.0
2018-03-04,109.51304347826085,191.0
2018-03-05,79.34583333333335,244.0
2018-03-06,73.4625,242.0
2018-03-07,81.32272727272726,225.0
2018-03-08,132.11363636363637,247.0
2018-03-09,95.12608695652172,234.0
2018-03-10,52.26153846153846,196.0
2018-03-11,88.69166666666666,206.0
2018-03-12,78.03636363636363,249.0
2018-03-18,74.7,194.0
2018-03-19,77.46666666666667,246.0
2018-03-20,114.04782608695656,455.0
2018-03-21,110.425,332.0
2018-03-22,77.06666666666666,348.0
2018-03-23,62.38333333333333,358.0
2018-03-24,74.475,285.0
2018-03-25,89.27391304347825,256.0
2018-03-26,94.47083333333332,200.0
2018-03-27,111.63333333333334,349.0
2018-03-28,89.52916666666665,340.0
2018-03-29,87.45,332.0
2018-03-30,100.62916666666666,273.0
2018-03-31,83.0125,212.0
2018-04-01,58.100000000000016,169.0
2018-04-02,86.58260869565218,218.0
2018-04-03,94.5478260869565,261.0
2018-04-04,130.72916666666669,247.0
2018-04-05,147.82500000000002,219.0
2018-04-06,77.63333333333331,153.0
2018-04-07,55.65,231.0
2018-04-08,53.25000000000001,153.0
2018-04-09,64.91739130434783,143.0
2018-04-10,67.87083333333335,134.0
2018-04-11,45.54583333333334,179.0
2018-04-12,60.22608695652174,140.0
2018-04-13,83.85000000000001,156.0
2018-04-14,84.07391304347826,126.0
2018-04-15,115.45652173913044,159.0
2018-04-16,116.49166666666666,163.0
2018-04-17,77.18333333333335,172.0
2018-04-18,76.3375,145.0
2018-04-19,96.69166666666668,166.0
2018-04-20,109.23333333333333,243.0
2018-04-21,95.39583333333331,209.0
2018-04-22,56.77826086956521,189.0
2018-04-23,74.22272727272727,221.0
2018-04-24,104.54761904761902,183.0
2018-04-25,103.63636363636364,182.0
2018-04-26,121.1909090909091,187.0
2018-04-27,93.05882352941178,187.0
2018-04-28,82.54583333333333,176.0
2018-04-29,86.45999999999998,166.0
2018-05-01,50.729166666666664,130.0
2018-05-02,47.108695652173914,634.0
2018-05-03,43.74166666666667,352.0
2018-05-04,45.977272727272734,200.0
2018-05-05,81.9,207.0
2018-05-06,75.52916666666668,150.0
2018-05-07,98.44166666666666,156.0
2018-05-08,39.15217391304348,191.0
2018-05-09,77.87500000000001,174.0
2018-05-10,96.47916666666669,173.0
2018-05-11,121.15416666666668,194.0
2018-05-12,126.79583333333335,184.0
2018-05-13,60.76666666666665,186.0
2018-05-14,45.166666666666664,168.0
2018-05-15,63.68421052631579,147.0
2018-05-16,58.87083333333334,185.0
2018-05-17,76.55833333333335,176.0
2018-05-18,75.5,159.0
2018-05-19,64.08333333333333,145.0
2018-05-20,55.40416666666667,137.0
2018-05-21,48.354166666666664,157.0
2018-05-22,46.71875,156.0
2018-05-23,37.72,199.0
2018-05-24,49.47142857142857,134.0
2018-05-25,58.52272727272727,220.0
2018-05-26,73.6875,199.0
2018-05-27,64.64583333333333,369.0
2018-05-28,96.71739130434784,278.0
2018-05-29,97.49583333333332,305.0
